Invoice,CustomerID,Country,InvoiceDateOnly,Revenue,Quantity
505696,13777.0,United Kingdom,2010-04-25,290.40000000000003,120
505697,15755.0,United Kingdom,2010-04-25,325.5,168
505698,15838.0,United Kingdom,2010-04-25,296.0,160
505699,14451.0,United Kingdom,2010-04-25,311.62,162
505700,16414.0,United Kingdom,2010-04-25,103.48,48
505701,16868.0,United Kingdom,2010-04-25,183.9,47
505702,14549.0,United Kingdom,2010-04-25,194.09,77
505703,15600.0,United Kingdom,2010-04-25,328.48,176
505704,12844.0,United Kingdom,2010-04-25,123.03,37
505705,16068.0,United Kingdom,2010-04-25,115.73,48
505706,17436.0,United Kingdom,2010-04-25,139.5,42
505707,14156.0,EIRE,2010-04-25,1002.95,309
505708,13782.0,United Kingdom,2010-04-25,162.63,53
505709,13050.0,United Kingdom,2010-04-25,601.57,364
505710,12474.0,Germany,2010-04-25,645.1,330
505711,13293.0,United Kingdom,2010-04-25,83.26,37
505712,13527.0,United Kingdom,2010-04-25,536.77,212
505713,18178.0,United Kingdom,2010-04-25,654.32,647
505714,13863.0,United Kingdom,2010-04-25,304.52000000000004,110
505715,13760.0,United Kingdom,2010-04-25,298.32,169
505716,18091.0,United Kingdom,2010-04-25,360.85,539
505717,17611.0,United Kingdom,2010-04-25,424.79,216
505718,13609.0,United Kingdom,2010-04-25,167.35,19
505719,17550.0,United Kingdom,2010-04-25,624.4,135
505720,17372.0,United Kingdom,2010-04-25,190.97,76
505721,15055.0,United Kingdom,2010-04-25,167.25,59
505723,17146.0,United Kingdom,2010-04-25,513.73,151
505724,17550.0,United Kingdom,2010-04-25,341.09999999999997,60
505725,14606.0,United Kingdom,2010-04-25,403.01,156
505729,12877.0,United Kingdom,2010-04-25,182.45000000000002,119
505730,13455.0,United Kingdom,2010-04-25,483.15000000000003,246
505731,16558.0,United Kingdom,2010-04-25,314.2,206
505732,13510.0,United Kingdom,2010-04-25,657.21,364
505733,13021.0,United Kingdom,2010-04-25,309.13,147
505734,16485.0,United Kingdom,2010-04-25,413.77,150
505735,15638.0,United Kingdom,2010-04-25,348.0,240
505736,17160.0,United Kingdom,2010-04-25,289.25,340
505737,13798.0,United Kingdom,2010-04-25,553.74,338
505738,13798.0,United Kingdom,2010-04-25,327.22,222
505739,15221.0,United Kingdom,2010-04-25,463.8,68
505740,13762.0,United Kingdom,2010-04-25,391.67999999999995,288
505741,16984.0,United Kingdom,2010-04-25,812.53,335
505742,18065.0,United Kingdom,2010-04-25,324.44,98
505743,13152.0,United Kingdom,2010-04-25,301.40999999999997,185
505744,15769.0,United Kingdom,2010-04-26,2310.0,1400
505745,16684.0,United Kingdom,2010-04-26,2816.62,3202
505746,16684.0,United Kingdom,2010-04-26,525.0,492
505747,16684.0,United Kingdom,2010-04-26,3256.64,1768
505748,14897.0,United Kingdom,2010-04-26,320.5,138
505755,13408.0,United Kingdom,2010-04-26,646.55,313
505756,14677.0,United Kingdom,2010-04-26,184.91,139
505757,12838.0,United Kingdom,2010-04-26,228.05,123
505762,17093.0,United Kingdom,2010-04-26,235.88,114
505766,14743.0,United Kingdom,2010-04-26,50.48,40
505769,17572.0,United Kingdom,2010-04-26,39.15,27
505770,14773.0,United Kingdom,2010-04-26,140.55,53
505771,14493.0,United Kingdom,2010-04-26,305.75,159
505772,12925.0,United Kingdom,2010-04-26,35.28,108
505773,15058.0,United Kingdom,2010-04-26,207.6,108
505774,17663.0,United Kingdom,2010-04-26,350.23,143
505775,14942.0,United Kingdom,2010-04-26,211.67000000000002,99
505776,15717.0,United Kingdom,2010-04-26,73.5,30
505778,14820.0,United Kingdom,2010-04-26,149.92000000000002,116
505779,13555.0,United Kingdom,2010-04-26,199.5,66
505780,13117.0,United Kingdom,2010-04-26,178.87,128
505781,15420.0,United Kingdom,2010-04-26,142.2,116
505782,14999.0,United Kingdom,2010-04-26,129.48000000000002,88
505783,17406.0,United Kingdom,2010-04-26,237.35000000000002,113
505784,17406.0,United Kingdom,2010-04-26,25.5,2
505785,13993.0,United Kingdom,2010-04-26,191.02,74
505787,16814.0,United Kingdom,2010-04-26,330.8,81
505788,16099.0,United Kingdom,2010-04-26,246.7,146
505789,15586.0,United Kingdom,2010-04-26,183.84,264
505790,15990.0,United Kingdom,2010-04-26,115.5,70
505791,16335.0,United Kingdom,2010-04-26,229.86,120
505806,14911.0,EIRE,2010-04-26,371.85,1
505809,14665.0,United Kingdom,2010-04-26,279.6,103
505826,14021.0,United Kingdom,2010-04-26,301.09000000000003,105
505838,17673.0,United Kingdom,2010-04-26,179.05,135
505840,17049.0,United Kingdom,2010-04-26,661.79,278
505841,16736.0,United Kingdom,2010-04-26,453.15,113
505842,13555.0,United Kingdom,2010-04-26,229.5,18
505844,13911.0,United Kingdom,2010-04-26,55.8,36
505845,16756.0,United Kingdom,2010-04-26,172.78,90
505846,16523.0,United Kingdom,2010-04-26,388.1,144
505847,14710.0,United Kingdom,2010-04-26,197.79,101
505848,13911.0,United Kingdom,2010-04-26,85.8,84
505849,17715.0,United Kingdom,2010-04-26,163.2,192
505851,12472.0,Germany,2010-04-26,545.37,313
505852,15384.0,United Kingdom,2010-04-26,276.5,331
505853,17241.0,United Kingdom,2010-04-26,176.4,47
505854,14563.0,United Kingdom,2010-04-26,493.39,231
505855,14186.0,United Kingdom,2010-04-26,456.87,414
505858,15111.0,United Kingdom,2010-04-26,286.81,163
505867,13307.0,United Kingdom,2010-04-26,227.74,100
505877,12921.0,United Kingdom,2010-04-26,486.62,306
505882,14552.0,United Kingdom,2010-04-26,173.72,93
505883,12471.0,Germany,2010-04-26,956.9,288
505884,14911.0,EIRE,2010-04-26,906.0,572
505885,16623.0,United Kingdom,2010-04-26,228.25,159
505886,15311.0,United Kingdom,2010-04-26,251.27,365
505887,17959.0,United Kingdom,2010-04-26,140.75,49
505889,13012.0,United Kingdom,2010-04-26,381.89,215
505890,14527.0,United Kingdom,2010-04-26,271.67,84
505891,13781.0,United Kingdom,2010-04-26,336.55,130
505916,15867.0,United Kingdom,2010-04-26,348.88,189
505941,16858.0,United Kingdom,2010-04-26,683.48,292
505962,17841.0,United Kingdom,2010-04-26,295.85,173
505963,14401.0,United Kingdom,2010-04-26,355.89,117
505964,13015.0,United Kingdom,2010-04-26,524.21,297
505965,16242.0,United Kingdom,2010-04-26,346.12,192
505966,18009.0,United Kingdom,2010-04-26,534.0,100
505967,18009.0,United Kingdom,2010-04-26,371.40999999999997,50
505969,17231.0,United Kingdom,2010-04-26,355.96,226
505970,12712.0,Germany,2010-04-26,257.62,144
505973,14465.0,United Kingdom,2010-04-26,884.22,886
505974,17449.0,United Kingdom,2010-04-26,341.29,213
505975,13037.0,United Kingdom,2010-04-27,384.31,164
505976,14625.0,United Kingdom,2010-04-27,334.35,197
505977,13881.0,United Kingdom,2010-04-27,2519.52,1651
505978,13881.0,United Kingdom,2010-04-27,856.44,692
505979,15601.0,United Kingdom,2010-04-27,293.26,178
505980,15845.0,United Kingdom,2010-04-27,379.92,106
505981,18102.0,United Kingdom,2010-04-27,5416.8,2140
505982,18102.0,United Kingdom,2010-04-27,78.64,20
505983,13199.0,United Kingdom,2010-04-27,143.5,74
505984,18102.0,United Kingdom,2010-04-27,3707.92,1664
505985,18102.0,United Kingdom,2010-04-27,796.68,396
505986,16186.0,United Kingdom,2010-04-27,347.76,200
505987,18102.0,United Kingdom,2010-04-27,1480.37,625
505988,13655.0,United Kingdom,2010-04-27,523.08,246
505989,13064.0,United Kingdom,2010-04-27,239.65,69
505990,17966.0,United Kingdom,2010-04-27,170.1,401
505991,13798.0,United Kingdom,2010-04-27,339.6,292
505992,17966.0,United Kingdom,2010-04-27,21.0,50
505993,17221.0,United Kingdom,2010-04-27,241.3,94
505994,17920.0,United Kingdom,2010-04-27,942.46,400
505995,15601.0,United Kingdom,2010-04-27,458.97,283
505996,17348.0,United Kingdom,2010-04-27,284.66,395
505997,13192.0,United Kingdom,2010-04-27,641.05,317
505998,15367.0,United Kingdom,2010-04-27,550.3,327
505999,14837.0,United Kingdom,2010-04-27,465.55,333
506000,16088.0,United Kingdom,2010-04-27,725.15,117
506003,16652.0,United Kingdom,2010-04-27,2409.2200000000003,1198
506004,15633.0,United Kingdom,2010-04-27,175.2,16
506018,15369.0,United Kingdom,2010-04-27,243.35999999999999,144
506024,15369.0,United Kingdom,2010-04-27,365.03999999999996,216
506025,16543.0,United Kingdom,2010-04-27,292.21,317
506029,16550.0,United Kingdom,2010-04-27,683.0,416
506047,16782.0,United Kingdom,2010-04-27,216.47,74
506055,16117.0,United Kingdom,2010-04-27,133.5,69
506066,13696.0,United Kingdom,2010-04-27,1080.2,196
506070,17139.0,United Kingdom,2010-04-27,1050.85,792
506073,17139.0,United Kingdom,2010-04-27,55.8,24
506080,17332.0,United Kingdom,2010-04-27,109.33,164
506082,13178.0,United Kingdom,2010-04-27,1160.1,766
506091,15402.0,United Kingdom,2010-04-27,584.06,527
506092,17185.0,United Kingdom,2010-04-27,105.71000000000001,64
506097,16456.0,United Kingdom,2010-04-27,296.99,161
506099,17991.0,United Kingdom,2010-04-27,206.95,68
506100,16749.0,United Kingdom,2010-04-27,1814.16,824
506107,16354.0,United Kingdom,2010-04-27,208.28,92
506108,17063.0,United Kingdom,2010-04-27,521.88,228
506111,12849.0,United Kingdom,2010-04-27,464.8,200
506112,16210.0,United Kingdom,2010-04-27,813.6,240
506113,16210.0,United Kingdom,2010-04-27,550.3,186
506114,13001.0,United Kingdom,2010-04-27,812.45,333
506115,12392.0,Australia,2010-04-27,234.75000000000003,73
506116,13026.0,United Kingdom,2010-04-27,110.88000000000001,72
506117,16408.0,United Kingdom,2010-04-27,231.93,227
506118,17709.0,United Kingdom,2010-04-27,136.25,113
506119,16267.0,United Kingdom,2010-04-27,186.66,198
506120,16170.0,United Kingdom,2010-04-27,301.02,324
506121,17035.0,United Kingdom,2010-04-27,125.46000000000001,62
506122,13048.0,United Kingdom,2010-04-27,429.25,283
506123,16197.0,United Kingdom,2010-04-27,183.99,293
506125,14651.0,United Kingdom,2010-04-27,221.10000000000002,50
506127,16351.0,United Kingdom,2010-04-27,301.3,175
506130,16011.0,United Kingdom,2010-04-27,112.14999999999999,53
506131,14211.0,United Kingdom,2010-04-27,405.06,225
506134,16103.0,United Kingdom,2010-04-27,265.08,132
506135,15070.0,United Kingdom,2010-04-27,306.05,171
506136,14882.0,United Kingdom,2010-04-27,112.20000000000002,84
506137,13319.0,United Kingdom,2010-04-27,689.47,295
506138,15005.0,United Kingdom,2010-04-27,310.65999999999997,182
506139,18268.0,United Kingdom,2010-04-27,217.48000000000002,112
506140,15856.0,United Kingdom,2010-04-27,462.7,300
506142,12744.0,Singapore,2010-04-27,1252.95,509
506144,15856.0,United Kingdom,2010-04-27,19.35,7
506149,12748.0,United Kingdom,2010-04-27,30.4,5
506154,14471.0,United Kingdom,2010-04-27,192.12,68
506162,13081.0,United Kingdom,2010-04-28,2525.86,2003
506163,15498.0,United Kingdom,2010-04-28,1443.02,564
506164,17941.0,United Kingdom,2010-04-28,306.0,120
506165,14912.0,Italy,2010-04-28,457.33,417
506167,16138.0,United Kingdom,2010-04-28,516.21,587
506168,13958.0,United Kingdom,2010-04-28,550.8000000000001,210
506169,13958.0,United Kingdom,2010-04-28,92.6,44
506170,14237.0,United Kingdom,2010-04-28,310.14,200
506171,14110.0,United Kingdom,2010-04-28,305.2,92
506172,16742.0,United Kingdom,2010-04-28,236.28,324
506173,12939.0,United Kingdom,2010-04-28,585.0,300
506174,16182.0,United Kingdom,2010-04-28,714.0,496
506175,14978.0,United Kingdom,2010-04-28,250.04,44
506176,17635.0,United Kingdom,2010-04-28,538.8,228
506177,14770.0,United Kingdom,2010-04-28,365.2,86
506178,16841.0,United Kingdom,2010-04-28,495.0,212
506189,16779.0,United Kingdom,2010-04-28,291.6,231
506209,15791.0,United Kingdom,2010-04-28,690.05,453
506222,18135.0,United Kingdom,2010-04-28,97.25,149
506223,16461.0,United Kingdom,2010-04-28,647.8199999999999,379
506225,17491.0,United Kingdom,2010-04-28,412.5,290
506226,13047.0,United Kingdom,2010-04-28,838.69,275
506227,13539.0,United Kingdom,2010-04-28,333.49,110
506228,13775.0,United Kingdom,2010-04-28,1049.66,455
506229,18273.0,United Kingdom,2010-04-28,153.0,60
506230,13694.0,United Kingdom,2010-04-28,2222.08,1456
506231,13694.0,United Kingdom,2010-04-28,151.2,720
506232,14177.0,United Kingdom,2010-04-28,160.96,56
506233,14177.0,United Kingdom,2010-04-28,41.4,12
506239,14177.0,United Kingdom,2010-04-28,9.95,1
506241,15311.0,United Kingdom,2010-04-28,184.95,133
506242,14194.0,United Kingdom,2010-04-28,376.70000000000005,178
506244,14194.0,United Kingdom,2010-04-28,950.3100000000001,524
506245,16447.0,United Kingdom,2010-04-28,294.32,60
506246,14194.0,United Kingdom,2010-04-28,379.92,248
506247,18049.0,United Kingdom,2010-04-28,262.35,147
506248,14724.0,United Kingdom,2010-04-28,341.9,184
506249,12876.0,Belgium,2010-04-28,885.5400000000001,412
506250,16327.0,United Kingdom,2010-04-28,471.65999999999997,800
506251,14344.0,United Kingdom,2010-04-28,282.3,78
506252,14399.0,United Kingdom,2010-04-28,229.05,100
506253,17346.0,United Kingdom,2010-04-28,264.19,144
506254,12714.0,France,2010-04-28,1242.63,951
506255,16384.0,United Kingdom,2010-04-28,319.75,191
506256,14233.0,United Kingdom,2010-04-28,611.9000000000001,242
506258,15738.0,United Kingdom,2010-04-28,306.20000000000005,354
506260,12717.0,Greece,2010-04-28,277.93,94
506261,17605.0,United Kingdom,2010-04-28,160.75,71
506262,12839.0,United Kingdom,2010-04-28,460.43,293
506263,14739.0,United Kingdom,2010-04-28,403.42,214
506264,13715.0,United Kingdom,2010-04-28,183.76,120
506265,14389.0,United Kingdom,2010-04-28,228.4,132
506266,16648.0,United Kingdom,2010-04-28,252.84,152
506267,12695.0,France,2010-04-28,249.7,64
506268,15445.0,United Kingdom,2010-04-28,171.0,60
506269,15101.0,United Kingdom,2010-04-28,122.95,63
506270,18260.0,United Kingdom,2010-04-28,428.3,232
506271,13238.0,United Kingdom,2010-04-28,117.0,60
506272,14648.0,United Kingdom,2010-04-28,80.4,36
506273,16359.0,United Kingdom,2010-04-28,105.85,67
506274,17262.0,United Kingdom,2010-04-28,93.0,20
506275,17262.0,United Kingdom,2010-04-28,46.5,10
506276,17581.0,United Kingdom,2010-04-28,592.94,258
506277,17581.0,United Kingdom,2010-04-28,321.3,176
506278,12698.0,Germany,2010-04-28,339.75,111
506279,13976.0,United Kingdom,2010-04-28,257.41,91
506281,14395.0,United Kingdom,2010-04-28,587.61,199
506282,17406.0,United Kingdom,2010-04-28,76.5,6
506283,14422.0,United Kingdom,2010-04-28,644.17,377
506285,16767.0,United Kingdom,2010-04-28,785.16,832
506287,13041.0,United Kingdom,2010-04-29,256.16,116
506288,14403.0,United Kingdom,2010-04-29,228.29999999999998,66
506289,13758.0,United Kingdom,2010-04-29,686.52,428
506290,14911.0,EIRE,2010-04-29,1124.98,462
506292,15641.0,United Kingdom,2010-04-29,316.85,240
506293,13802.0,United Kingdom,2010-04-29,1898.57,739
506294,17377.0,United Kingdom,2010-04-29,136.05,93
506295,15125.0,United Kingdom,2010-04-29,1007.08,425
506296,17377.0,United Kingdom,2010-04-29,8.75,7
506297,14275.0,United Kingdom,2010-04-29,81.6,32
506298,12748.0,United Kingdom,2010-04-29,146.49,25
506299,14849.0,United Kingdom,2010-04-29,758.1800000000001,636
506300,13655.0,United Kingdom,2010-04-29,57.5,38
506301,14249.0,United Kingdom,2010-04-29,105.69999999999999,46
506303,14249.0,United Kingdom,2010-04-29,340.19100000000003,194
506305,13070.0,United Kingdom,2010-04-29,154.2,76
506308,14911.0,EIRE,2010-04-29,578.65,305
506309,12758.0,Portugal,2010-04-29,85.53999999999999,46
506311,17841.0,United Kingdom,2010-04-29,214.15,109
506312,17886.0,United Kingdom,2010-04-29,144.2,27
506314,12835.0,United Kingdom,2010-04-29,84.77,25
506317,13694.0,United Kingdom,2010-04-29,673.74,426
506344,17730.0,United Kingdom,2010-04-29,347.34,244
506346,15691.0,United Kingdom,2010-04-29,197.7,44
506347,14512.0,United Kingdom,2010-04-29,156.87,59
506361,14961.0,United Kingdom,2010-04-29,819.35,361
506377,14527.0,United Kingdom,2010-04-29,138.79999999999998,41
506378,14824.0,United Kingdom,2010-04-29,399.6,152
506380,17222.0,United Kingdom,2010-04-29,168.73,107
506381,13477.0,United Kingdom,2010-04-29,372.14,389
506383,13824.0,United Kingdom,2010-04-29,390.6,148
506384,14680.0,United Kingdom,2010-04-29,1133.6,570
506386,15203.0,United Kingdom,2010-04-29,148.54,185
506387,15203.0,United Kingdom,2010-04-29,13.919999999999998,48
506388,16383.0,United Kingdom,2010-04-29,803.82,413
506389,17356.0,United Kingdom,2010-04-29,166.27,253
506391,18111.0,United Kingdom,2010-04-29,405.85,232
506394,12349.0,Italy,2010-04-29,1068.52,473
506395,17771.0,United Kingdom,2010-04-29,16.0,4
506397,14732.0,United Kingdom,2010-04-29,317.62,102
506399,13969.0,United Kingdom,2010-04-29,201.5,92
506400,15954.0,United Kingdom,2010-04-29,190.75,119
506403,16332.0,United Kingdom,2010-04-29,107.75,53
506404,16008.0,United Kingdom,2010-04-29,171.06,148
506408,15768.0,United Kingdom,2010-04-29,440.1,110
506410,12863.0,United Kingdom,2010-04-29,632.35,181
506411,13148.0,United Kingdom,2010-04-29,372.67,202
506412,16607.0,United Kingdom,2010-04-29,287.3,116
506413,14292.0,United Kingdom,2010-04-29,396.45,243
506415,17460.0,United Kingdom,2010-04-29,130.65,74
506416,13786.0,United Kingdom,2010-04-29,319.59999999999997,64
506428,15180.0,United Kingdom,2010-04-29,452.84000000000003,369
506433,18141.0,United Kingdom,2010-04-29,458.27,237
506434,13173.0,United Kingdom,2010-04-29,407.43,188
506435,12377.0,Switzerland,2010-04-29,1210.96,835
506436,13173.0,United Kingdom,2010-04-29,107.07000000000001,87
506437,15606.0,United Kingdom,2010-04-29,303.8,132
506440,17611.0,United Kingdom,2010-04-29,280.8,126
506442,16520.0,United Kingdom,2010-04-29,366.52,177
506443,14282.0,United Kingdom,2010-04-29,578.9,466
506444,16718.0,United Kingdom,2010-04-29,481.65000000000003,231
506446,12982.0,United Kingdom,2010-04-29,360.7,250
506447,12857.0,United Kingdom,2010-04-29,440.05,172
506448,17463.0,United Kingdom,2010-04-29,447.5,281
506451,13077.0,United Kingdom,2010-04-29,334.7,446
506452,15709.0,United Kingdom,2010-04-29,194.6,48
506453,14031.0,United Kingdom,2010-04-29,1307.27,425
506454,16422.0,United Kingdom,2010-04-29,490.02000000000004,986
506455,16827.0,United Kingdom,2010-04-29,48.45,39
506456,15015.0,United Kingdom,2010-04-29,313.21999999999997,269
506457,17406.0,United Kingdom,2010-04-29,97.35,57
506458,14543.0,United Kingdom,2010-04-29,581.15,107
506459,12915.0,United Kingdom,2010-04-29,206.3,103
506460,15861.0,United Kingdom,2010-04-29,338.27,278
506461,17021.0,United Kingdom,2010-04-29,301.73,251
506462,14650.0,United Kingdom,2010-04-29,62.5,22
506463,16258.0,United Kingdom,2010-04-30,766.99,371
506464,16258.0,United Kingdom,2010-04-30,53.849999999999994,29
506465,15291.0,United Kingdom,2010-04-30,304.5,62
506466,14867.0,United Kingdom,2010-04-30,94.45,15
506467,16754.0,United Kingdom,2010-04-30,7210.32,6384
506468,17949.0,United Kingdom,2010-04-30,216.0,300
506469,13481.0,United Kingdom,2010-04-30,416.86,246
506470,15605.0,United Kingdom,2010-04-30,118.5,50
506471,16754.0,United Kingdom,2010-04-30,254.4,240
506472,17230.0,United Kingdom,2010-04-30,710.4399999999999,250
506475,13856.0,United Kingdom,2010-04-30,108.43,21
506478,16748.0,United Kingdom,2010-04-30,396.0,240
506487,12806.0,Netherlands,2010-04-30,1354.5,851
506494,14299.0,United Kingdom,2010-04-30,304.47999999999996,60
506496,17005.0,United Kingdom,2010-04-30,333.75,330
506555,17677.0,United Kingdom,2010-04-30,1637.62,786
